"","date","type","did_win","game_id","team","conf","opp","opp_conf","min","pos","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts"
"156",2023-03-16,"post",TRUE,"HowardKansas3-16","Kansas","B12","Howard","B12",200,76.4625,38,73,9,22,11,13,15,29,44,22,13,7,12,11,96
"157",2023-03-16,"post",FALSE,"College of CharlestonSan Diego St.3-16","College of Charleston","CAA","San Diego St.","CAA",200,68.7875,18,56,5,24,16,19,8,26,34,9,9,2,10,18,57
"158",2023-03-16,"post",TRUE,"College of CharlestonSan Diego St.3-16","San Diego St.","MWC","College of Charleston","MWC",200,68.7875,24,56,4,16,11,18,8,32,40,13,4,7,14,18,63
"159",2023-03-16,"post",TRUE,"PrincetonArizona3-16","Princeton","Ivy","Arizona","Ivy",200,67.35,26,64,4,25,3,5,9,29,38,9,8,6,11,15,59
"160",2023-03-16,"post",FALSE,"PrincetonArizona3-16","Arizona","P12","Princeton","P12",200,67.35,24,57,3,16,4,7,7,30,37,10,5,1,13,14,55
"161",2023-03-16,"post",FALSE,"Texas A&M Corpus ChrisAlabama3-16","Texas A&M Corpus Chris","Slnd","Alabama","Slnd",200,73.2375,26,75,7,20,16,18,17,27,44,8,4,3,6,18,75
"162",2023-03-16,"post",TRUE,"Texas A&M Corpus ChrisAlabama3-16","Alabama","SEC","Texas A&M Corpus Chris","SEC",200,73.2375,33,70,15,33,15,23,15,33,48,21,4,8,8,18,96
"163",2023-03-16,"post",FALSE,"IllinoisArkansas3-16","Illinois","B10","Arkansas","B10",200,77.5625,20,52,6,22,17,26,3,31,34,10,10,5,17,19,63
"164",2023-03-16,"post",TRUE,"IllinoisArkansas3-16","Arkansas","SEC","Illinois","SEC",200,77.5625,24,63,3,11,22,29,11,32,43,4,12,4,11,19,73
"165",2023-03-16,"post",TRUE,"AuburnIowa3-16","Auburn","SEC","Iowa","SEC",200,71.2625,29,63,8,22,17,22,8,30,38,14,6,5,7,18,83
"166",2023-03-16,"post",FALSE,"AuburnIowa3-16","Iowa","B10","Auburn","B10",200,71.2625,28,68,7,27,12,17,14,30,44,11,4,2,8,18,75
"167",2023-03-16,"post",FALSE,"Oral RobertsDuke3-16","Oral Roberts","Sum","Duke","Sum",200,63.5375,19,63,8,32,5,8,11,21,32,10,3,5,9,8,51
"168",2023-03-16,"post",TRUE,"Oral RobertsDuke3-16","Duke","ACC","Oral Roberts","ACC",200,63.5375,31,64,6,16,6,9,14,33,47,13,7,6,8,15,74
"169",2023-03-16,"post",FALSE,"Boise St.Northwestern3-16","Boise St.","MWC","Northwestern","MWC",200,60.1,26,65,6,23,9,14,20,21,41,15,2,0,9,17,67
"170",2023-03-16,"post",TRUE,"Boise St.Northwestern3-16","Northwestern","B10","Boise St.","B10",200,60.1,26,53,8,21,15,18,9,24,33,9,7,0,7,16,75
"171",2023-03-16,"post",FALSE,"ColgateTexas3-16","Colgate","Pat","Texas","Pat",200,64.0375,25,58,3,15,8,9,9,15,24,6,11,3,11,11,61
"172",2023-03-16,"post",TRUE,"ColgateTexas3-16","Texas","B12","Colgate","B12",200,64.0375,31,58,13,23,6,8,11,23,34,20,7,5,13,12,81
"173",2023-03-16,"post",FALSE,"Northern KentuckyHouston3-16","Northern Kentucky","Horz","Houston","Horz",200,62.25,19,69,5,33,9,10,18,15,33,7,9,1,7,12,52
"174",2023-03-16,"post",TRUE,"Northern KentuckyHouston3-16","Houston","Amer","Northern Kentucky","Amer",200,62.25,25,51,4,16,9,10,11,31,42,13,3,4,17,14,63
"175",2023-03-16,"post",FALSE,"Louisiana LafayetteTennessee3-16","Louisiana Lafayette","SB","Tennessee","SB",200,67.125,22,55,6,18,5,9,7,20,27,12,8,0,14,19,55
"176",2023-03-16,"post",TRUE,"Louisiana LafayetteTennessee3-16","Tennessee","SEC","Louisiana Lafayette","SEC",200,67.125,21,46,4,16,12,21,6,27,33,16,9,4,18,14,58
"177",2023-03-16,"post",TRUE,"Penn St.Texas A&M3-16","Penn St.","B10","Texas A&M","B10",200,59.4625,27,56,13,22,9,11,8,24,32,14,5,1,8,11,76
"178",2023-03-16,"post",FALSE,"Penn St.Texas A&M3-16","Texas A&M","SEC","Penn St.","SEC",200,59.4625,20,59,10,34,9,12,17,19,36,9,3,2,10,15,59
"179",2023-03-16,"post",FALSE,"UNC AshevilleUCLA3-16","UNC Asheville","BSth","UCLA","BSth",200,65.125,19,51,6,20,9,13,8,17,25,9,5,4,16,15,53
"180",2023-03-16,"post",TRUE,"UNC AshevilleUCLA3-16","UCLA","P12","UNC Asheville","P12",200,65.125,34,63,5,16,13,17,14,26,40,24,11,4,8,11,86
"181",2023-03-15,"post",TRUE,"UCFFlorida3-15","UCF","Amer","Florida","Amer",200,66.825,29,55,6,15,3,4,10,29,39,9,13,3,18,11,67
"182",2023-03-15,"post",FALSE,"UCFFlorida3-15","Florida","SEC","UCF","SEC",200,66.825,19,59,4,24,7,10,13,16,29,8,10,2,18,7,49
"183",2023-03-15,"post",TRUE,"Fairleigh DickinsonTexas Southern3-15","Fairleigh Dickinson","NEC","Texas Southern","NEC",200,70,23,46,11,27,27,31,5,27,32,13,8,2,14,15,84
"184",2023-03-15,"post",FALSE,"Fairleigh DickinsonTexas Southern3-15","Texas Southern","SWAC","Fairleigh Dickinson","SWAC",200,70,26,62,1,17,8,9,10,21,31,16,8,0,14,24,61
"185",2023-03-15,"post",TRUE,"Oklahoma St.Youngstown St.3-15","Oklahoma St.","B12","Youngstown St.","B12",200,67.3875,26,71,4,19,13,15,19,30,49,13,3,6,9,15,69
"186",2023-03-15,"post",FALSE,"Oklahoma St.Youngstown St.3-15","Youngstown St.","Horz","Oklahoma St.","Horz",200,67.3875,22,62,8,28,12,14,10,24,34,10,6,5,8,17,64
"187",2023-03-15,"post",TRUE,"Morehead St.Clemson3-15","Morehead St.","OVC","Clemson","OVC",200,67.125,21,60,11,33,15,16,8,32,40,14,4,2,8,13,68
"188",2023-03-15,"post",FALSE,"Morehead St.Clemson3-15","Clemson","ACC","Morehead St.","ACC",200,67.125,25,61,6,28,8,14,8,32,40,13,5,5,7,13,64
"189",2023-03-15,"post",FALSE,"Alcorn St.North Texas3-15","Alcorn St.","SWAC","North Texas","SWAC",200,61.1875,17,55,5,16,14,22,16,21,37,6,8,1,11,15,53
"190",2023-03-15,"post",TRUE,"Alcorn St.North Texas3-15","North Texas","CUSA","Alcorn St.","CUSA",200,61.1875,22,50,8,26,17,23,11,25,36,17,5,3,12,17,69
"191",2023-03-15,"post",FALSE,"Virginia TechCincinnati3-15","Virginia Tech","ACC","Cincinnati","ACC",200,70.15,30,66,6,26,6,8,7,22,29,15,3,1,8,15,72
"192",2023-03-15,"post",TRUE,"Virginia TechCincinnati3-15","Cincinnati","Amer","Virginia Tech","Amer",200,70.15,29,63,6,19,17,20,13,29,42,13,5,5,10,11,81
"193",2023-03-15,"post",FALSE,"NevadaArizona St.3-15","Nevada","MWC","Arizona St.","MWC",200,67.025,25,52,11,21,12,14,5,20,25,19,3,0,11,18,73
"194",2023-03-15,"post",TRUE,"NevadaArizona St.3-15","Arizona St.","P12","Nevada","P12",200,67.025,35,55,11,21,17,24,4,24,28,21,5,4,7,17,98
"195",2023-03-15,"post",TRUE,"Utah ValleyNew Mexico3-15","Utah Valley","WAC","New Mexico","WAC",200,78.125,34,72,7,18,8,11,11,38,49,19,5,4,12,15,83
"196",2023-03-15,"post",FALSE,"Utah ValleyNew Mexico3-15","New Mexico","MWC","Utah Valley","MWC",200,78.125,28,69,3,14,10,19,9,29,38,14,8,5,9,12,69
"197",2023-03-15,"post",TRUE,"Sam Houston St.Santa Clara3-15","Sam Houston St.","WAC","Santa Clara","WAC",200,64.8,24,54,5,18,5,6,6,24,30,10,6,2,14,13,58
"198",2023-03-15,"post",FALSE,"Sam Houston St.Santa Clara3-15","Santa Clara","WCC","Sam Houston St.","WCC",200,64.8,21,53,7,17,7,10,10,22,32,12,4,3,17,12,56
"199",2023-03-15,"post",FALSE,"UC IrvineOregon3-15","UC Irvine","BW","Oregon","BW",200,73.525,24,80,4,23,6,8,20,24,44,11,9,5,11,22,58
"200",2023-03-15,"post",TRUE,"UC IrvineOregon3-15","Oregon","P12","UC Irvine","P12",200,73.525,27,67,12,28,18,30,21,35,56,16,3,9,12,11,84
"201",2023-03-14,"post",TRUE,"HofstraRutgers3-14","Hofstra","CAA","Rutgers","CAA",225,71.775,37,65,10,26,4,5,12,22,34,15,6,5,16,15,88
"202",2023-03-14,"post",FALSE,"HofstraRutgers3-14","Rutgers","B10","Hofstra","B10",225,71.775,35,69,8,20,8,13,13,17,30,18,7,3,10,14,86
"203",2023-03-14,"post",FALSE,"ToledoMichigan3-14","Toledo","MAC","Michigan","MAC",200,70.8875,32,73,8,24,8,13,12,17,29,13,6,3,4,14,80
"204",2023-03-14,"post",TRUE,"ToledoMichigan3-14","Michigan","B10","Toledo","B10",200,70.8875,32,55,13,23,13,16,6,33,39,18,1,4,14,15,90
"205",2023-03-14,"post",FALSE,"Southern MissUAB3-14","Southern Miss","SB","UAB","SB",200,78.9125,22,61,8,32,8,9,11,21,32,20,9,2,24,15,60
"206",2023-03-14,"post",TRUE,"Southern MissUAB3-14","UAB","CUSA","Southern Miss","CUSA",200,78.9125,34,71,7,23,13,18,19,29,48,16,10,4,19,13,88
"207",2023-03-14,"post",FALSE,"Southeast Missouri St.Texas A&M Corpus Chris3-14","Southeast Missouri St.","OVC","Texas A&M Corpus Chris","OVC",200,72.5625,27,57,8,26,9,20,6,24,30,17,11,2,12,31,71
"208",2023-03-14,"post",TRUE,"Southeast Missouri St.Texas A&M Corpus Chris3-14","Texas A&M Corpus Chris","Slnd","Southeast Missouri St.","Slnd",200,72.5625,22,57,4,18,27,35,15,30,45,10,3,1,14,18,75
"209",2023-03-14,"post",FALSE,"VillanovaLiberty3-14","Villanova","BE","Liberty","BE",200,67.175,24,65,4,26,5,7,10,28,38,8,9,3,8,15,57
"210",2023-03-14,"post",TRUE,"VillanovaLiberty3-14","Liberty","ASun","Villanova","ASun",200,67.175,20,52,10,26,12,19,7,32,39,14,7,2,14,14,62
"211",2023-03-14,"post",FALSE,"YaleVanderbilt3-14","Yale","Ivy","Vanderbilt","Ivy",200,70.2625,24,66,7,21,7,12,13,25,38,13,8,3,11,17,62
"212",2023-03-14,"post",TRUE,"YaleVanderbilt3-14","Vanderbilt","SEC","Yale","SEC",200,70.2625,22,52,7,23,20,27,9,32,41,8,5,5,15,11,71
"213",2023-03-14,"post",TRUE,"PittsburghMississippi St.3-14","Pittsburgh","ACC","Mississippi St.","ACC",200,62.225,21,54,9,19,9,15,6,22,28,10,7,4,7,12,60
"214",2023-03-14,"post",FALSE,"PittsburghMississippi St.3-14","Mississippi St.","SEC","Pittsburgh","SEC",200,62.225,24,63,6,23,5,7,18,31,49,14,1,4,14,18,59
"215",2023-03-14,"post",FALSE,"BradleyWisconsin3-14","Bradley","MVC","Wisconsin","MVC",200,67.475,25,61,5,23,7,14,12,27,39,9,1,2,11,20,62
"216",2023-03-14,"post",TRUE,"BradleyWisconsin3-14","Wisconsin","B10","Bradley","B10",200,67.475,25,58,8,25,23,28,6,29,35,13,5,5,3,16,81
"217",2023-03-14,"post",TRUE,"Eastern WashingtonWashington St.3-14","Eastern Washington","BSky","Washington St.","BSky",200,70.575,29,60,9,23,14,16,11,28,39,16,7,8,13,16,81
"218",2023-03-14,"post",FALSE,"Eastern WashingtonWashington St.3-14","Washington St.","P12","Eastern Washington","P12",200,70.575,24,60,14,30,12,18,8,21,29,12,9,3,11,17,74
"219",2023-03-14,"post",FALSE,"Seton HallColorado3-14","Seton Hall","BE","Colorado","BE",200,64.575,22,60,4,18,16,18,9,27,36,12,5,1,6,16,64
"220",2023-03-14,"post",TRUE,"Seton HallColorado3-14","Colorado","P12","Seton Hall","P12",200,64.575,21,54,10,18,13,16,8,31,39,13,1,3,10,16,65
"221",2023-03-12,"conf_t",FALSE,"YalePrinceton3-12","Yale","Ivy","Princeton","Ivy",200,62.7125,22,50,8,22,13,19,6,25,31,12,3,7,10,20,65
"222",2023-03-12,"conf_t",TRUE,"YalePrinceton3-12","Princeton","Ivy","Yale","Ivy",200,62.7125,23,57,9,23,19,24,11,25,36,11,3,2,5,18,74
"223",2023-03-12,"conf_t",FALSE,"DaytonVCU3-12","Dayton","A10","VCU","A10",200,57,18,56,3,22,17,20,16,22,38,11,1,6,8,21,56
"224",2023-03-12,"conf_t",TRUE,"DaytonVCU3-12","VCU","A10","Dayton","A10",200,57,24,52,8,17,12,20,11,22,33,17,4,3,6,19,68
"225",2023-03-12,"conf_t",FALSE,"Penn St.Purdue3-12","Penn St.","B10","Purdue","B10",200,64.8125,22,51,7,23,14,15,4,27,31,14,4,2,10,20,65
"226",2023-03-12,"conf_t",TRUE,"Penn St.Purdue3-12","Purdue","B10","Penn St.","B10",200,64.8125,24,62,6,28,13,20,13,25,38,17,5,0,7,14,67
"227",2023-03-12,"conf_t",TRUE,"MemphisHouston3-12","Memphis","Amer","Houston","Amer",200,65.1375,27,53,6,12,15,21,9,27,36,11,4,2,11,18,75
"228",2023-03-12,"conf_t",FALSE,"MemphisHouston3-12","Houston","Amer","Memphis","Amer",200,65.1375,20,64,6,25,19,28,22,20,42,11,5,4,10,19,65
"229",2023-03-12,"conf_t",FALSE,"Texas A&MAlabama3-12","Texas A&M","SEC","Alabama","SEC",200,69.425,19,64,5,15,20,24,17,20,37,6,5,2,13,21,63
"230",2023-03-12,"conf_t",TRUE,"Texas A&MAlabama3-12","Alabama","SEC","Texas A&M","SEC",200,69.425,27,66,12,36,16,22,21,29,50,16,6,7,12,19,82
"231",2023-03-11,"conf_t",FALSE,"CornellYale3-11","Cornell","Ivy","Yale","Ivy",200,71.075,22,66,8,30,8,13,13,24,37,13,11,4,11,17,60
"232",2023-03-11,"conf_t",TRUE,"CornellYale3-11","Yale","Ivy","Cornell","Ivy",200,71.075,27,56,10,16,16,21,8,33,41,20,6,7,14,15,80
"233",2023-03-11,"conf_t",FALSE,"UMass LowellVermont3-11","UMass Lowell","AE","Vermont","AE",200,65.45,20,53,5,21,14,22,11,32,43,11,4,3,13,18,59
"234",2023-03-11,"conf_t",TRUE,"UMass LowellVermont3-11","Vermont","AE","UMass Lowell","AE",200,65.45,24,54,9,29,15,22,5,26,31,13,7,7,6,18,72
"235",2023-03-11,"conf_t",FALSE,"MissouriAlabama3-11","Missouri","SEC","Alabama","SEC",200,69.5125,23,68,7,25,8,8,8,20,28,10,10,1,5,13,61
"236",2023-03-11,"conf_t",TRUE,"MissouriAlabama3-11","Alabama","SEC","Missouri","SEC",200,69.5125,28,57,8,27,8,11,9,35,44,18,3,4,17,13,72
"237",2023-03-11,"conf_t",FALSE,"PennPrinceton3-11","Penn","Ivy","Princeton","Ivy",200,65.3625,27,61,8,18,8,12,10,24,34,15,7,5,9,21,70
"238",2023-03-11,"conf_t",TRUE,"PennPrinceton3-11","Princeton","Ivy","Penn","Ivy",200,65.3625,28,62,9,24,12,19,15,27,42,13,1,5,9,12,77
"239",2023-03-11,"conf_t",FALSE,"Ohio St.Purdue3-11","Ohio St.","B10","Purdue","B10",200,63.7625,22,52,10,24,12,17,6,21,27,13,2,3,9,24,66
"240",2023-03-11,"conf_t",TRUE,"Ohio St.Purdue3-11","Purdue","B10","Ohio St.","B10",200,63.7625,28,58,7,15,17,22,11,27,38,18,3,2,7,17,80
"241",2023-03-11,"conf_t",FALSE,"Norfolk St.Howard3-11","Norfolk St.","MEAC","Howard","MEAC",200,62.825,22,58,3,13,17,24,13,18,31,8,9,3,6,22,64
"242",2023-03-11,"conf_t",TRUE,"Norfolk St.Howard3-11","Howard","MEAC","Norfolk St.","MEAC",200,62.825,19,47,6,20,21,30,14,25,39,10,0,6,16,21,65
"243",2023-03-11,"conf_t",FALSE,"CincinnatiHouston3-11","Cincinnati","Amer","Houston","Amer",200,65.2375,13,51,6,28,16,28,9,23,32,8,8,1,9,16,48
"244",2023-03-11,"conf_t",TRUE,"CincinnatiHouston3-11","Houston","Amer","Cincinnati","Amer",200,65.2375,29,57,3,15,8,13,9,35,44,15,6,2,12,22,69
"245",2023-03-11,"conf_t",TRUE,"Penn St.Indiana3-11","Penn St.","B10","Indiana","B10",200,68.7875,23,57,8,23,23,26,9,29,38,11,2,1,8,15,77
"246",2023-03-11,"conf_t",FALSE,"Penn St.Indiana3-11","Indiana","B10","Penn St.","B10",200,68.7875,31,66,2,14,9,11,7,23,30,20,7,2,5,17,73
"247",2023-03-11,"conf_t",FALSE,"FordhamDayton3-11","Fordham","A10","Dayton","A10",200,59.625,25,56,9,28,9,12,10,14,24,13,5,0,8,19,68
"248",2023-03-11,"conf_t",TRUE,"FordhamDayton3-11","Dayton","A10","Fordham","A10",200,59.625,29,48,6,20,14,18,6,22,28,19,5,4,9,13,78
"249",2023-03-11,"conf_t",TRUE,"Texas A&MVanderbilt3-11","Texas A&M","SEC","Vanderbilt","SEC",200,70,31,52,10,19,15,25,8,22,30,20,8,1,12,15,87
"250",2023-03-11,"conf_t",FALSE,"Texas A&MVanderbilt3-11","Vanderbilt","SEC","Texas A&M","SEC",200,70,28,52,9,22,10,15,4,17,21,14,8,1,17,18,75
"251",2023-03-11,"conf_t",TRUE,"TexasKansas3-11","Texas","B12","Kansas","B12",200,67.775,31,62,4,17,10,12,10,27,37,16,6,0,10,9,76
"252",2023-03-11,"conf_t",FALSE,"TexasKansas3-11","Kansas","B12","Texas","B12",200,67.775,24,58,4,17,4,6,8,23,31,8,6,2,15,11,56
"253",2023-03-11,"conf_t",FALSE,"TulaneMemphis3-11","Tulane","Amer","Memphis","Amer",200,78.95,17,66,5,27,15,23,14,27,41,8,7,9,15,16,54
"254",2023-03-11,"conf_t",TRUE,"TulaneMemphis3-11","Memphis","Amer","Tulane","Amer",200,78.95,31,69,13,30,19,21,13,38,51,22,6,9,14,19,94
"255",2023-03-11,"conf_t",TRUE,"Texas SouthernGrambling St.3-11","Texas Southern","SWAC","Grambling St.","SWAC",200,69.25,16,53,5,12,24,34,17,29,46,10,6,5,16,21,61
"256",2023-03-11,"conf_t",FALSE,"Texas SouthernGrambling St.3-11","Grambling St.","SWAC","Texas Southern","SWAC",200,69.25,19,57,2,18,18,26,12,23,35,5,4,5,13,24,58
"257",2023-03-11,"conf_t",FALSE,"XavierMarquette3-11","Xavier","BE","Marquette","BE",200,64.9125,21,61,5,20,4,11,14,32,46,13,2,2,13,14,51
"258",2023-03-11,"conf_t",TRUE,"XavierMarquette3-11","Marquette","BE","Xavier","BE",200,64.9125,22,61,7,27,14,16,8,31,39,11,6,4,4,15,65
"259",2023-03-11,"conf_t",FALSE,"Utah St.San Diego St.3-11","Utah St.","MWC","San Diego St.","MWC",200,67.5,23,62,4,24,7,14,11,29,40,13,4,4,9,22,57
"260",2023-03-11,"conf_t",TRUE,"Utah St.San Diego St.3-11","San Diego St.","MWC","Utah St.","MWC",200,67.5,20,63,2,19,20,26,15,30,45,8,4,4,8,13,62
"261",2023-03-11,"conf_t",TRUE,"Kent St.Toledo3-11","Kent St.","MAC","Toledo","MAC",200,68.1625,34,61,10,24,15,20,13,24,37,15,4,7,11,19,93
"262",2023-03-11,"conf_t",FALSE,"Kent St.Toledo3-11","Toledo","MAC","Kent St.","MAC",200,68.1625,25,59,7,27,21,27,13,18,31,8,5,3,9,18,78
"263",2023-03-11,"conf_t",FALSE,"UABFlorida Atlantic3-11","UAB","CUSA","Florida Atlantic","CUSA",200,72.125,20,63,5,26,11,13,7,23,30,3,7,2,11,18,56
"264",2023-03-11,"conf_t",TRUE,"UABFlorida Atlantic3-11","Florida Atlantic","CUSA","UAB","CUSA",200,72.125,29,61,7,20,13,17,11,36,47,10,8,4,13,12,78
"265",2023-03-11,"conf_t",FALSE,"MaristIona3-11","Marist","MAAC","Iona","MAAC",200,69.2625,18,54,5,20,14,17,10,24,34,8,3,0,18,19,55
"266",2023-03-11,"conf_t",TRUE,"MaristIona3-11","Iona","MAAC","Marist","MAAC",200,69.2625,24,59,9,23,17,22,12,26,38,10,9,5,11,16,76
"267",2023-03-11,"conf_t",TRUE,"DukeVirginia3-11","Duke","ACC","Virginia","ACC",200,61.2625,19,45,4,13,17,22,5,28,33,11,10,2,11,15,59
"268",2023-03-11,"conf_t",FALSE,"DukeVirginia3-11","Virginia","ACC","Duke","ACC",200,61.2625,16,48,4,17,13,17,7,23,30,9,6,4,12,18,49
"269",2023-03-11,"conf_t",FALSE,"Cal St. FullertonUC Santa Barbara3-11","Cal St. Fullerton","BW","UC Santa Barbara","BW",200,67.975,24,54,2,14,12,18,7,30,37,4,3,3,12,24,62
"270",2023-03-11,"conf_t",TRUE,"Cal St. FullertonUC Santa Barbara3-11","UC Santa Barbara","BW","Cal St. Fullerton","BW",200,67.975,23,55,7,17,19,24,6,27,33,11,4,1,8,20,72
"271",2023-03-11,"conf_t",TRUE,"ArizonaUCLA3-11","Arizona","P12","UCLA","P12",200,66.7375,19,52,6,20,17,25,9,28,37,11,3,2,12,19,61
"272",2023-03-11,"conf_t",FALSE,"ArizonaUCLA3-11","UCLA","P12","Arizona","P12",200,66.7375,22,60,4,19,11,16,9,23,32,7,5,4,8,18,59
"273",2023-03-11,"conf_t",TRUE,"Grand CanyonSouthern Utah3-11","Grand Canyon","WAC","Southern Utah","WAC",200,68.7875,30,55,13,20,11,18,7,34,41,23,5,1,10,16,84
"274",2023-03-11,"conf_t",FALSE,"Grand CanyonSouthern Utah3-11","Southern Utah","WAC","Grand Canyon","WAC",200,68.7875,22,63,8,23,14,19,9,21,30,12,4,5,8,18,66
"275",2023-03-11,"conf_t",FALSE,"Saint LouisVCU3-11","Saint Louis","A10","VCU","A10",200,73.5,29,59,9,20,11,18,8,22,30,14,5,8,15,19,78
"276",2023-03-11,"conf_t",TRUE,"Saint LouisVCU3-11","VCU","A10","Saint Louis","A10",200,73.5,34,61,9,19,13,22,11,26,37,19,10,6,12,13,90
"277",2023-03-10,"conf_t",FALSE,"Middle TennesseeFlorida Atlantic3-10","Middle Tennessee","CUSA","Florida Atlantic","CUSA",200,62.5,24,63,5,22,12,14,15,21,36,7,1,1,8,18,65
"278",2023-03-10,"conf_t",TRUE,"Middle TennesseeFlorida Atlantic3-10","Florida Atlantic","CUSA","Middle Tennessee","CUSA",200,62.5,21,46,6,17,20,26,7,26,33,9,5,1,11,17,68
"279",2023-03-10,"conf_t",FALSE,"East CarolinaHouston3-10","East Carolina","Amer","Houston","Amer",200,71.425,16,51,3,19,11,20,7,35,42,11,7,1,17,18,46
"280",2023-03-10,"conf_t",TRUE,"East CarolinaHouston3-10","Houston","Amer","East Carolina","Amer",200,71.425,16,57,8,24,20,26,7,34,41,13,10,7,10,17,60
"281",2023-03-10,"conf_t",FALSE,"Mississippi St.Alabama3-10","Mississippi St.","SEC","Alabama","SEC",200,63.9375,18,58,1,13,12,16,14,28,42,4,5,6,12,12,49
"282",2023-03-10,"conf_t",TRUE,"Mississippi St.Alabama3-10","Alabama","SEC","Mississippi St.","SEC",200,63.9375,27,67,13,37,5,9,14,28,42,21,7,6,7,15,72
"283",2023-03-10,"conf_t",TRUE,"PurdueRutgers3-10","Purdue","B10","Rutgers","B10",200,61,22,47,7,20,19,27,12,23,35,17,2,3,11,15,70
"284",2023-03-10,"conf_t",FALSE,"PurdueRutgers3-10","Rutgers","B10","Purdue","B10",200,61,25,62,6,19,9,13,13,15,28,15,9,3,8,26,65
"285",2023-03-10,"conf_t",TRUE,"Ohio St.Michigan St.3-10","Ohio St.","B10","Michigan St.","B10",200,60.125,25,56,10,19,8,12,8,25,33,15,4,8,5,17,68
"286",2023-03-10,"conf_t",FALSE,"Ohio St.Michigan St.3-10","Michigan St.","B10","Ohio St.","B10",200,60.125,21,55,3,16,13,18,10,25,35,9,3,6,8,15,58
"287",2023-03-10,"conf_t",FALSE,"TennesseeMissouri3-10","Tennessee","SEC","Missouri","SEC",200,68.9125,25,56,10,26,11,14,9,24,33,14,4,1,14,16,71
"288",2023-03-10,"conf_t",TRUE,"TennesseeMissouri3-10","Missouri","SEC","Tennessee","SEC",200,68.9125,30,57,10,26,9,13,4,24,28,15,6,0,11,18,79
"289",2023-03-10,"conf_t",FALSE,"TempleCincinnati3-10","Temple","Amer","Cincinnati","Amer",200,69.9625,20,61,6,24,8,12,13,27,40,9,5,5,15,10,54
"290",2023-03-10,"conf_t",TRUE,"TempleCincinnati3-10","Cincinnati","Amer","Temple","Amer",200,69.9625,32,72,11,28,9,11,13,29,42,18,10,11,7,13,84
"291",2023-03-10,"conf_t",FALSE,"Alabama A&MTexas Southern3-10","Alabama A&M","SWAC","Texas Southern","SWAC",200,66.775,18,52,6,23,19,30,17,23,40,10,6,3,18,20,61
"292",2023-03-10,"conf_t",TRUE,"Alabama A&MTexas Southern3-10","Texas Southern","SWAC","Alabama A&M","SWAC",200,66.775,24,57,5,16,21,28,17,22,39,10,8,4,13,22,74
"293",2023-03-10,"conf_t",TRUE,"UABNorth Texas3-10","UAB","CUSA","North Texas","CUSA",200,66.6125,22,53,7,21,25,32,12,26,38,9,6,2,10,17,76
"294",2023-03-10,"conf_t",FALSE,"UABNorth Texas3-10","North Texas","CUSA","UAB","CUSA",200,66.6125,24,60,6,20,15,19,12,23,35,9,5,5,10,19,69
"295",2023-03-10,"conf_t",FALSE,"OhioToledo3-10","Ohio","MAC","Toledo","MAC",200,73.7875,27,70,10,30,11,14,20,23,43,6,8,2,17,19,75
"296",2023-03-10,"conf_t",TRUE,"OhioToledo3-10","Toledo","MAC","Ohio","MAC",200,73.7875,29,56,7,20,17,23,5,24,29,9,7,4,12,14,82
"297",2023-03-10,"conf_t",FALSE,"ConnecticutMarquette3-10","Connecticut","BE","Marquette","BE",200,58.8875,26,59,7,25,9,15,16,21,37,13,2,2,9,14,68
"298",2023-03-10,"conf_t",TRUE,"ConnecticutMarquette3-10","Marquette","BE","Connecticut","BE",200,58.8875,24,51,11,29,11,14,8,19,27,12,3,1,9,17,70
"299",2023-03-10,"conf_t",FALSE,"NiagaraIona3-10","Niagara","MAAC","Iona","MAAC",200,57.3375,23,52,5,16,8,12,12,9,21,12,8,2,12,19,59
"300",2023-03-10,"conf_t",TRUE,"NiagaraIona3-10","Iona","MAAC","Niagara","MAAC",200,57.3375,23,45,6,17,19,21,10,16,26,10,6,3,12,14,71
"301",2023-03-10,"conf_t",FALSE,"NorthwesternPenn St.3-10","Northwestern","B10","Penn St.","B10",225,69.375,21,66,6,24,17,21,13,25,38,12,8,3,4,21,65
"302",2023-03-10,"conf_t",TRUE,"NorthwesternPenn St.3-10","Penn St.","B10","Northwestern","B10",225,69.375,21,51,7,20,18,29,8,33,41,6,2,1,15,20,67
"303",2023-03-10,"conf_t",FALSE,"ArkansasTexas A&M3-10","Arkansas","SEC","Texas A&M","SEC",200,66.7125,22,54,5,20,12,19,8,18,26,11,9,11,12,20,61
"304",2023-03-10,"conf_t",TRUE,"ArkansasTexas A&M3-10","Texas A&M","SEC","Arkansas","SEC",200,66.7125,24,57,1,10,18,24,17,26,43,8,5,2,15,16,67
"305",2023-03-10,"conf_t",FALSE,"Maryland Eastern ShoreHoward3-10","Maryland Eastern Shore","MEAC","Howard","MEAC",200,73.1875,18,60,3,21,16,20,12,20,32,6,13,1,15,21,55
"306",2023-03-10,"conf_t",TRUE,"Maryland Eastern ShoreHoward3-10","Howard","MEAC","Maryland Eastern Shore","MEAC",200,73.1875,26,56,7,21,15,25,14,32,46,17,4,7,20,16,74
"307",2023-03-10,"conf_t",FALSE,"Iowa St.Kansas3-10","Iowa St.","B12","Kansas","B12",200,67.2625,22,55,5,12,9,13,15,18,33,8,8,3,22,21,58
