"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","second_chance_pts","second_chance_fgm","second_chance_fga","second_change_fg_pct","pts_in_paint","pts_in_paint_fgm","pts_in_paint_fga","pts_in_paint_fg_pct","fast_brk_pts","fast_brk_fgm","fast_brk_fga","fast_brk_fg_pct","bench_pts","pts_tov","biggest_lead_score","biggest_lead","biggest_run_score","biggest_run","lead_changes","time_leading","quad_game","game_id","year"
"2021-11-27","nc","A",false,"St. Thomas","Sum","Seattle","WAC",200,66,21,56,10,31,12,18,5,21,26,11,4,0,6,12,64,8,4,5,0.8,16,8,21,0.38095,3,2,4,0.5,15,13,"2 - 7",5,"12-13",6,3,2.883333,"quad2","St. ThomasSeattle11-27",2022
"2021-11-27","nc","H",true,"Seattle","WAC","St. Thomas","Sum",200,66,29,67,13,36,10,16,16,35,51,16,3,4,8,20,81,14,8,16,0.5,28,14,28,0.5,14,5,5,1,28,9,"78 - 56",22,"45-28",13,3,36.15,"quad4","St. ThomasSeattle11-27",2022
"2021-11-27","nc","A",true,"Winthrop","BSth","Washington","P12",200,80,31,65,6,18,14,23,12,31,43,15,8,1,16,16,82,16,8,13,0.61538,40,20,39,0.51282,9,4,4,1,23,20,"41 - 53",12,"0-7",7,2,38.8,"quad2","WinthropWashington11-27",2022
"2021-11-27","nc","H",false,"Washington","P12","Winthrop","BSth",200,80,25,60,11,28,13,14,3,25,28,14,6,3,17,20,74,4,3,4,0.75,28,14,28,0.5,5,3,3,1,15,10,"28 - 27",1,"28-27",6,2,0.466667,"quad3","WinthropWashington11-27",2022
"2021-11-27","nc","A",false,"Prairie View A&M","SWAC","Loyola Marymount","WCC",200,71,25,56,11,23,19,25,11,19,30,13,12,5,16,30,80,9,6,11,0.54545,24,12,23,0.52174,9,7,12,0.58333,21,15,"46 - 54",8,"45-52",9,6,18.93,"quad3","Prairie View A&MLoyola Marymount11-27",2022
"2021-11-27","nc","H",true,"Loyola Marymount","WCC","Prairie View A&M","SWAC",200,71,23,49,5,17,32,36,10,22,32,10,7,1,15,22,83,14,9,12,0.75,36,18,30,0.6,15,10,10,1,10,11,"6 - 0",6,"45-43",8,6,12.866667,"quad4","Prairie View A&MLoyola Marymount11-27",2022
"2021-11-27","nc","A",false,"Miami OH","MAC","Western Illinois","Sum",200,65,21,62,5,21,20,23,12,19,31,6,4,7,5,20,67,6,4,12,0.33333,20,10,28,0.35714,3,3,4,0.75,9,13,"15 - 19",4,"38-35",7,7,8.866667,"quad3","Miami OHWestern Illinois11-27",2022
"2021-11-27","nc","H",true,"Western Illinois","Sum","Miami OH","MAC",200,65,23,54,15,28,18,21,14,30,44,13,1,3,15,23,79,19,11,15,0.73333,14,7,23,0.30435,6,5,6,0.83333,8,6,"79 - 61",18,"26-19",11,7,29.9,"quad4","Miami OHWestern Illinois11-27",2022
"2021-11-27","nc","A",false,"Coppin St.","MEAC","East Carolina","Amer",200,66,24,61,7,25,13,16,14,23,37,13,9,5,12,13,68,11,6,13,0.46154,30,15,31,0.48387,11,8,8,1,13,11,"0 - 5",5,"50-48",10,7,6.233333,"quad3","Coppin St.East Carolina11-27",2022
"2021-11-27","nc","H",true,"East Carolina","Amer","Coppin St.","MEAC",200,66,27,63,9,23,7,11,15,24,39,19,8,4,13,12,70,23,12,17,0.70588,30,15,30,0.5,13,8,9,0.88889,12,13,"50 - 38",12,"50-38",10,7,29.575,"quad4","Coppin St.East Carolina11-27",2022
"2021-11-27","nc","A",true,"College of Charleston","CAA","Chattanooga","SC",200,68,29,65,6,19,4,8,10,20,30,10,8,5,11,17,68,13,7,14,0.5,38,19,37,0.51351,11,6,9,0.66667,20,23,"49 - 57",8,"46-52",20,3,10.391667,"quad1","College of CharlestonChattanooga11-27",2022
"2021-11-27","nc","H",false,"Chattanooga","SC","College of Charleston","CAA",200,68,23,53,7,20,13,17,10,25,35,9,4,6,16,12,66,9,5,10,0.5,26,13,23,0.56522,4,2,2,1,11,16,"39 - 25",14,"39-25",8,3,23.7,"quad3","College of CharlestonChattanooga11-27",2022
"2021-11-26","nc","N",true,"Baylor","B12","Michigan St.","B10",200,63,30,61,7,26,8,12,13,19,32,13,11,3,10,18,75,16,8,15,0.53333,44,22,31,0.70968,6,5,5,1,27,22,"63 - 46",17,"41-36",10,6,26.151667,"quad1","BaylorMichigan St.11-26",2022
"2021-11-26","nc","N",false,"Michigan St.","B10","Baylor","B12",200,63,21,46,4,15,12,19,10,21,31,9,3,2,19,13,58,14,7,11,0.63636,30,15,23,0.65217,8,4,6,0.66667,25,13,"31 - 36",5,"11-14",8,6,7.911667,"quad1","BaylorMichigan St.11-26",2022
"2021-11-26","nc","N",true,"Miami FL","ACC","North Texas","CUSA",200,62,26,48,4,12,13,16,2,22,24,8,6,5,9,12,69,6,3,5,0.6,34,17,24,0.70833,13,9,9,1,0,12,"65 - 59",6,"52-48",9,10,9.816667,"quad2","Miami FLNorth Texas11-26",2022
"2021-11-26","nc","N",false,"North Texas","CUSA","Miami FL","ACC",200,62,23,53,13,28,4,8,7,19,26,14,2,3,12,17,63,8,4,7,0.57143,18,9,20,0.45,4,3,4,0.75,22,5,"26 - 40",14,"17-28",11,10,24.05,"quad1","Miami FLNorth Texas11-26",2022
"2021-11-26","nc","A",false,"Georgia Southern","SB","Georgia Tech","ACC",200,67,24,57,5,19,6,13,11,27,38,13,7,2,16,22,59,16,7,11,0.63636,24,12,22,0.54545,4,3,3,1,29,13,"25 - 39",14,"10-20",9,5,24.266667,"quad3","Georgia SouthernGeorgia Tech11-26",2022
"2021-11-26","nc","H",true,"Georgia Tech","ACC","Georgia Southern","SB",200,67,21,51,7,20,12,24,10,25,35,13,8,2,14,14,61,5,3,10,0.3,26,13,21,0.61905,13,6,7,0.85714,26,28,"59 - 52",7,"32-39",7,5,13.166667,"quad4","Georgia SouthernGeorgia Tech11-26",2022
"2021-11-26","nc","N",true,"McNeese St.","Slnd","St. Francis NY","NEC",200,69,29,60,3,13,10,18,13,23,36,11,9,4,15,22,71,13,7,15,0.46667,48,24,44,0.54545,8,4,5,0.8,16,18,"57 - 71",14,"33-34",10,3,15.5,"quad4","McNeese St.St. Francis NY11-26",2022
"2021-11-26","nc","N",false,"St. Francis NY","NEC","McNeese St.","Slnd",200,69,20,49,3,19,16,25,9,20,29,10,4,2,17,17,59,11,6,12,0.5,32,16,25,0.64,10,6,8,0.75,14,16,"19 - 7",12,"19-7",9,3,22.783333,"quad4","McNeese St.St. Francis NY11-26",2022
"2021-11-26","nc","A",true,"Southeast Missouri St.","OVC","Incarnate Word","Slnd",200,70,28,58,10,24,13,18,8,23,31,10,5,2,10,21,79,8,5,6,0.83333,34,17,26,0.65385,11,6,8,0.75,37,24,"47 - 56",9,"44-42",8,9,20.13,"quad4","Southeast Missouri St.Incarnate Word11-26",2022
"2021-11-26","nc","H",false,"Incarnate Word","Slnd","Southeast Missouri St.","OVC",200,70,23,56,8,26,22,26,11,26,37,9,1,2,15,19,76,10,7,13,0.53846,18,9,17,0.52941,7,5,8,0.625,17,10,"44 - 34",10,"44-34",13,9,15.983333,"quad4","Southeast Missouri St.Incarnate Word11-26",2022
"2021-11-26","nc","A",false,"Nebraska Omaha","Sum","Purdue","B10",200,66,17,63,5,28,1,2,8,14,22,8,6,2,9,14,40,8,4,8,0.5,16,8,23,0.34783,0,0,0,,14,9,"2 - 3",1,"33-10",5,2,0.433333,"quad1","Nebraska OmahaPurdue11-26",2022
"2021-11-26","nc","H",true,"Purdue","B10","Nebraska Omaha","Sum",200,66,34,59,9,17,20,24,14,39,53,19,4,6,12,6,97,19,10,16,0.625,48,24,38,0.63158,6,3,4,0.75,49,8,"93 - 35",58,"31-3",29,2,39.3,"quad4","Nebraska OmahaPurdue11-26",2022
"2021-11-26","nc","N",true,"Dayton","A10","Kansas","B12",200,67,29,55,5,17,11,19,14,22,36,12,3,3,20,15,74,11,6,11,0.54545,42,21,33,0.63636,12,5,5,1,18,15,"68 - 61",7,"49-49",12,7,10.82,"quad1","DaytonKansas11-26",2022
"2021-11-26","nc","N",false,"Kansas","B12","Dayton","A10",200,67,30,60,4,19,9,20,12,13,25,11,13,2,7,17,73,12,7,16,0.4375,42,21,32,0.65625,16,8,10,0.8,11,26,"29 - 44",15,"1-11",9,7,26.196667,"quad2","DaytonKansas11-26",2022
"2021-11-26","nc","N",true,"Connecticut","BE","VCU","A10",225,75,20,60,7,24,23,28,19,33,52,14,5,4,22,22,70,17,11,19,0.57895,24,12,29,0.41379,8,4,5,0.8,13,18,"65 - 57",8,"63-56",10,6,8.55,"quad2","ConnecticutVCU11-26",2022
"2021-11-26","nc","N",false,"VCU","A10","Connecticut","BE",225,75,22,62,5,21,14,24,13,22,35,8,9,8,14,23,63,10,5,13,0.38462,34,17,36,0.47222,2,1,3,0.33333,15,10,"20 - 28",8,"20-28",8,6,26.116667,"quad1","ConnecticutVCU11-26",2022
"2021-11-26","nc","A",true,"Bryant","NEC","Brown","Ivy",200,70,22,52,9,24,12,18,5,27,32,12,8,4,16,20,65,2,1,5,0.2,20,10,22,0.45455,10,8,12,0.66667,13,15,"56 - 64",8,"49-55",10,7,9.916667,"quad3","BryantBrown11-26",2022
"2021-11-26","nc","H",false,"Brown","Ivy","Bryant","NEC",200,70,23,67,3,18,10,17,22,28,50,6,6,5,16,19,59,11,7,18,0.38889,36,18,43,0.4186,12,7,8,0.875,18,14,"17 - 7",10,"17-7",11,7,26.75,"quad4","BryantBrown11-26",2022
"2021-11-26","nc","A",false,"Charleston Southern","BSth","Clemson","ACC",200,73,18,61,8,27,15,15,11,23,34,6,3,0,17,13,59,11,5,11,0.45455,16,8,23,0.34783,3,1,1,1,28,6,"0 - 2",2,"56-38",5,3,0.633333,"quad2","Charleston SouthernClemson11-26",2022
"2021-11-26","nc","H",true,"Clemson","ACC","Charleston Southern","BSth",200,73,34,70,12,29,11,12,13,31,44,19,9,2,10,15,91,17,8,12,0.66667,42,21,34,0.61765,11,6,6,1,30,11,"87 - 50",37,"69-38",13,3,38.4,"quad4","Charleston SouthernClemson11-26",2022
"2021-11-26","nc","A",false,"VMI","SC","New Orleans","Slnd",200,68,24,61,13,40,10,12,12,23,35,15,3,2,14,13,71,13,5,12,0.41667,20,10,16,0.625,12,6,6,1,21,11,"28 - 32",4,"10-8",8,6,3.35,"quad4","VMINew Orleans11-26",2022
"2021-11-26","nc","H",true,"New Orleans","Slnd","VMI","SC",200,68,30,59,8,19,11,12,7,25,32,15,7,2,10,17,79,9,5,7,0.71429,28,14,22,0.63636,21,11,12,0.91667,23,19,"61 - 44",17,"61-44",11,6,32.778333,"quad4","VMINew Orleans11-26",2022
"2021-11-26","nc","N",false,"North Carolina A&T","BSth","Samford","SC",200,71,27,60,12,23,9,18,7,23,30,20,8,0,12,20,75,10,5,13,0.38462,30,15,29,0.51724,15,8,9,0.88889,29,15,,0,"55-64",7,0,0,"quad3","North Carolina A&TSamford11-26",2022
"2021-11-26","nc","N",true,"Samford","SC","North Carolina A&T","BSth",200,71,24,56,12,31,17,21,11,26,37,13,4,3,15,14,77,17,10,12,0.83333,16,8,16,0.5,3,3,7,0.42857,26,7,"45 - 62",17,"0-10",10,0,39.566667,"quad4","North Carolina A&TSamford11-26",2022
"2021-11-26","nc","A",false,"Columbia","Ivy","Boston College","ACC",200,64,22,52,8,24,8,15,4,24,28,12,7,2,10,17,60,0,0,4,0,24,12,24,0.5,6,2,2,1,14,7,,0,"12-7",5,0,0,"quad3","ColumbiaBoston College11-26",2022
"2021-11-26","nc","H",true,"Boston College","ACC","Columbia","Ivy",200,64,26,62,8,22,13,22,19,29,48,10,8,5,11,12,73,19,10,20,0.5,36,18,35,0.51429,9,4,4,1,20,11,"61 - 47",14,"12-2",9,0,37.6,"quad4","ColumbiaBoston College11-26",2022
"2021-11-26","nc","A",false,"Tennessee Tech","OVC","Tennessee","SEC",200,69,26,55,6,14,11,16,11,18,29,15,7,3,19,12,69,13,8,13,0.61538,32,16,32,0.5,9,4,7,0.57143,21,15,"42 - 45",3,"34-35",7,14,7.045,"quad1","Tennessee TechTennessee11-26",2022
"2021-11-26","nc","H",true,"Tennessee","SEC","Tennessee Tech","OVC",200,69,32,63,6,23,10,10,11,20,31,21,11,5,12,11,80,12,7,12,0.58333,48,24,33,0.72727,14,8,8,1,18,24,"76 - 62",14,"54-47",8,14,31.155,"quad4","Tennessee TechTennessee11-26",2022
"2021-11-26","nc","N",true,"Montana St.","BSky","Portland","WCC",200,60,25,47,7,17,12,19,4,15,19,5,4,1,11,18,69,5,4,10,0.4,34,17,28,0.60714,3,1,1,1,7,9,"26 - 19",7,"22-16",7,16,29.421667,"quad3","Montana St.Portland11-26",2022
"2021-11-26","nc","N",false,"Portland","WCC","Montana St.","BSky",200,60,21,42,7,15,17,19,4,17,21,4,3,1,11,19,66,11,6,6,1,30,15,32,0.46875,14,8,8,1,7,13,"47 - 50",3,"26-27",8,16,5.433333,"quad3","Montana St.Portland11-26",2022
"2021-11-26","nc","N",false,"Illinois Chicago","Horz","San Diego","WCC",200,67,23,61,3,22,3,4,9,23,32,9,7,4,16,20,52,7,4,9,0.44444,34,17,32,0.53125,6,4,4,1,15,13,"3 - 5",2,"3-5",5,2,0.716667,"quad4","Illinois ChicagoSan Diego11-26",2022
"2021-11-26","nc","N",true,"San Diego","WCC","Illinois Chicago","Horz",200,67,24,51,4,11,12,18,10,29,39,5,8,2,15,15,64,8,4,7,0.57143,32,16,36,0.44444,12,9,10,0.9,22,14,"64 - 47",17,"20-9",8,2,38.133333,"quad4","Illinois ChicagoSan Diego11-26",2022
"2021-11-26","nc","A",false,"Mississippi Valley St.","SWAC","Mississippi","SEC",200,62,21,56,9,21,7,11,12,22,34,15,1,3,12,18,58,8,4,9,0.44444,22,11,21,0.52381,8,6,6,1,7,2,"31 - 38",7,"29-31",10,2,4.516667,"quad2","Mississippi Valley St.Mississippi11-26",2022
"2021-11-26","nc","H",true,"Mississippi","SEC","Mississippi Valley St.","SWAC",200,62,25,60,6,20,17,24,17,26,43,11,8,1,9,11,73,15,8,16,0.5,28,14,25,0.56,15,10,13,0.76923,23,15,"73 - 55",18,"42-38",11,2,28.333333,"quad4","Mississippi Valley St.Mississippi11-26",2022
"2021-11-26","nc","N",true,"Auburn","SEC","Syracuse","ACC",200,69,34,67,12,30,9,13,11,27,38,23,11,5,7,20,89,9,5,12,0.41667,42,21,28,0.75,11,6,7,0.85714,33,20,"89 - 67",22,"35-25",11,8,31.466667,"quad2","AuburnSyracuse11-26",2022
"2021-11-26","nc","N",false,"Syracuse","ACC","Auburn","SEC",200,69,20,48,7,19,21,26,5,23,28,13,5,1,15,10,68,6,4,5,0.8,26,13,28,0.46429,6,2,2,1,11,8,"6 - 10",4,"6-10",8,8,4.666667,"quad1","AuburnSyracuse11-26",2022
"2021-11-26","nond1","A",false,"Concordia (MI)",,,,200,70,27,53,9,22,5,7,6,25,31,12,4,2,19,20,68,,,,,,,,,,,,,,,,,,,,,,"Concordia (MI)Ohio11-26",2022
"2021-11-26","nond1","H",true,"Ohio",,,,200,70,31,69,9,30,17,23,15,21,36,16,13,3,7,10,88,,,,,,,,,,,,,,,,,,,,,,"Concordia (MI)Ohio11-26",2022
"2021-11-26","nc","A",true,"Oklahoma St.","B12","Oral Roberts","Sum",225,77,33,78,2,16,10,14,17,34,51,9,7,8,10,17,78,18,10,19,0.52632,56,28,53,0.5283,14,9,9,1,47,13,"64 - 69",5,"28-32",9,7,11.616667,"quad3","Oklahoma St.Oral Roberts11-26",2022
"2021-11-26","nc","H",false,"Oral Roberts","Sum","Oklahoma St.","B12",225,77,28,65,13,33,8,14,6,31,37,15,5,5,11,18,77,10,5,6,0.83333,26,13,28,0.46429,7,3,3,1,8,10,"11 - 2",9,"11-2",9,7,26.45,"quad2","Oklahoma St.Oral Roberts11-26",2022
"2021-11-26","nc","N",true,"Alabama","SEC","Drake","MVC",200,73,31,57,5,19,13,22,10,25,35,11,8,6,17,17,80,15,8,12,0.66667,46,23,30,0.76667,10,7,9,0.77778,21,18,"33 - 18",15,"25-14",15,3,27.633333,"quad2","AlabamaDrake11-26",2022
"2021-11-26","nc","N",false,"Drake","MVC","Alabama","SEC",200,73,27,63,7,19,10,17,13,20,33,10,7,1,15,20,71,13,7,13,0.53846,32,16,34,0.47059,5,2,4,0.5,23,19,"1 - 5",4,"33-29",11,3,8.016667,"quad1","AlabamaDrake11-26",2022
"2021-11-26","nc","A",true,"Austin Peay","OVC","Howard","MEAC",200,72,27,57,10,24,5,7,8,18,26,17,14,4,21,9,69,8,5,8,0.625,26,13,24,0.54167,7,3,3,1,6,19,"62 - 67",5,"62-67",11,12,14.165,"quad4","Austin PeayHoward11-26",2022
"2021-11-26","nc","H",false,"Howard","MEAC","Austin Peay","OVC",200,72,29,63,6,19,3,5,17,23,40,13,12,2,24,15,67,14,7,12,0.58333,34,17,34,0.5,4,2,3,0.66667,21,25,"59 - 51",8,"52-49",7,12,14.033333,"quad4","Austin PeayHoward11-26",2022
"2021-11-26","nc","A",false,"Longwood","BSth","Old Dominion","CUSA",200,60,20,47,9,18,12,17,13,19,32,11,4,3,17,17,61,9,,,,0,,,,0,,,,18,12,,14,,,9,0,"quad3","LongwoodOld Dominion11-26",2022
"2021-11-26","nc","H",true,"Old Dominion","CUSA","Longwood","BSth",200,60,23,53,3,16,13,20,15,18,33,13,6,6,14,20,62,12,,,,0,,,,0,,,,15,18,,5,,,9,0,"quad3","LongwoodOld Dominion11-26",2022
"2021-11-26","nc","N",false,"Central Arkansas","ASun","Presbyterian","BSth",200,64,25,55,5,21,11,14,10,18,28,14,5,5,14,19,66,10,5,10,0.5,38,19,26,0.73077,9,5,5,1,11,14,"2 - 0",2,"25-27",5,9,4.55,"quad4","Central ArkansasPresbyterian11-26",2022
"2021-11-26","nc","N",true,"Presbyterian","BSth","Central Arkansas","ASun",200,64,24,55,9,22,18,26,17,22,39,14,9,1,13,18,75,10,6,15,0.4,24,12,25,0.48,8,5,5,1,7,10,"46 - 58",12,"46-58",7,9,34.516667,"quad4","Central ArkansasPresbyterian11-26",2022
"2021-11-26","nc","A",false,"Northern Kentucky","Horz","DePaul","BE",200,69,23,69,10,26,12,14,16,25,41,10,7,2,10,14,68,13,6,15,0.4,20,10,32,0.3125,14,10,10,1,29,9,"0 - 3",3,"77-68",8,7,3.25,"quad2","Northern KentuckyDePaul11-26",2022
"2021-11-26","nc","H",true,"DePaul","BE","Northern Kentucky","Horz",200,69,31,59,6,17,9,13,6,31,37,14,5,6,11,12,77,8,5,7,0.71429,46,23,36,0.63889,18,10,11,0.90909,7,12,"73 - 54",19,"7-3",7,7,34.966667,"quad4","Northern KentuckyDePaul11-26",2022
"2021-11-26","nc","A",false,"Florida A&M","SWAC","UC Riverside","BW",200,66,22,68,3,18,2,2,5,21,26,11,6,2,4,11,49,5,2,5,0.4,20,10,19,0.52632,4,2,2,1,5,12,"3 - 4",1,"27-26",12,4,0.6,"quad3","Florida A&MUC Riverside11-26",2022
"2021-11-26","nc","H",true,"UC Riverside","BW","Florida A&M","SWAC",200,66,21,53,10,28,8,9,11,41,52,14,2,2,19,9,60,9,4,9,0.44444,20,10,18,0.55556,6,4,4,1,10,2,"47 - 30",17,"47-30",11,4,38.583333,"quad4","Florida A&MUC Riverside11-26",2022
"2021-11-26","nc","N",true,"Fort Wayne","Horz","Southeastern Louisiana","Slnd",200,73,28,62,9,26,9,17,8,26,34,16,10,3,12,14,74,9,4,11,0.36364,36,18,34,0.52941,11,5,5,1,12,12,"70 - 59",11,"20-17",12,6,32.566667,"quad4","Fort WayneSoutheastern Louisiana11-26",2022
"2021-11-26","nc","N",false,"Southeastern Louisiana","Slnd","Fort Wayne","Horz",200,73,25,57,4,19,12,14,6,27,33,8,3,2,15,17,66,2,1,3,0.33333,32,16,28,0.57143,8,4,4,1,11,6,"6 - 15",9,"6-15",12,6,7.066667,"quad4","Fort WayneSoutheastern Louisiana11-26",2022
"2021-11-26","nc","N",false,"Hawaii","BW","South Alabama","SB",200,68,23,47,11,26,12,20,8,25,33,18,1,0,20,17,69,11,4,5,0.8,20,10,18,0.55556,5,3,4,0.75,12,7,"18 - 9",9,"15-7",7,1,19.266667,"quad3","HawaiiSouth Alabama11-26",2022
"2021-11-26","nc","N",true,"South Alabama","SB","Hawaii","BW",200,68,28,55,5,15,11,14,3,21,24,6,12,4,10,22,72,2,1,3,0.33333,44,22,35,0.62857,11,7,7,1,18,10,"45 - 52",7,"45-52",7,1,16.65,"quad3","HawaiiSouth Alabama11-26",2022
"2021-11-26","nc","A",false,"North Florida","ASun","Kentucky","SEC",200,78,22,66,7,31,1,2,10,23,33,12,7,2,21,9,52,4,2,10,0.2,24,12,21,0.57143,0,0,0,,22,3,"7 - 12",5,"5-9",7,2,8.4,"quad1","North FloridaKentucky11-26",2022
"2021-11-26","nc","H",true,"Kentucky","SEC","North Florida","ASun",200,78,37,78,6,25,6,9,18,32,50,23,13,4,15,7,86,15,7,14,0.5,48,24,33,0.72727,28,15,15,1,28,20,"84 - 47",37,"41-23",10,2,28.733333,"quad4","North FloridaKentucky11-26",2022
"2021-11-26","nc","A",false,"Portland St.","BSky","Iowa","B10",200,75,20,65,4,27,7,9,16,23,39,10,8,2,23,17,51,9,4,12,0.33333,22,11,29,0.37931,6,3,3,1,7,17,,0,"35-27",7,0,0,"quad1","Portland St.Iowa11-26",2022
"2021-11-26","nc","H",true,"Iowa","B10","Portland St.","BSky",200,75,32,66,6,19,15,19,13,30,43,15,11,4,13,12,85,17,8,13,0.61538,46,23,38,0.60526,20,11,12,0.91667,36,23,"85 - 51",34,"59-33",10,0,39.316667,"quad4","Portland St.Iowa11-26",2022
"2021-11-26","nc","N",false,"Virginia Tech","ACC","Xavier","BE",200,61,22,54,8,23,6,10,5,23,28,14,4,1,8,12,58,3,1,4,0.25,24,12,25,0.48,4,2,4,0.5,10,21,"6 - 2",4,"53-49",9,10,7.706667,"quad1","Virginia TechXavier11-26",2022
"2021-11-26","nc","N",true,"Xavier","BE","Virginia Tech","ACC",200,61,22,46,10,22,5,8,2,28,30,13,5,2,14,15,59,0,0,1,0,16,8,14,0.57143,6,3,3,1,7,10,"15 - 26",11,"15-26",14,10,28.64,"quad1","Virginia TechXavier11-26",2022
"2021-11-26","nc","N",false,"Arizona St.","P12","Loyola Chicago","MVC",200,62,20,48,3,11,16,19,6,18,24,5,2,4,12,19,59,10,6,7,0.85714,24,12,21,0.57143,2,1,1,1,28,9,"2 - 0",2,"44-51",7,3,1.15,"quad1","Arizona St.Loyola Chicago11-26",2022
"2021-11-26","nc","N",true,"Loyola Chicago","MVC","Arizona St.","P12",200,62,26,52,12,26,13,16,9,24,33,20,3,1,11,19,77,11,6,8,0.75,26,13,22,0.59091,5,2,2,1,24,8,"50 - 71",21,"33-46",9,3,37.733333,"quad2","Arizona St.Loyola Chicago11-26",2022
"2021-11-26","nc","N",true,"LSU","SEC","Penn St.","B10",225,67,24,69,4,24,16,21,17,25,42,8,6,2,7,14,68,15,10,18,0.55556,40,20,39,0.51282,11,8,10,0.8,29,21,"64 - 58",6,"13-8",9,7,16.173333,"quad2","LSUPenn St.11-26",2022
"2021-11-26","nc","N",false,"Penn St.","B10","LSU","SEC",225,67,24,56,12,38,3,6,8,27,35,14,2,3,16,17,63,16,6,7,0.85714,22,11,15,0.73333,3,2,3,0.66667,10,5,"20 - 25",5,"13-16",8,7,25.541667,"quad1","LSUPenn St.11-26",2022
"2021-11-26","nc","A",false,"Western Michigan","MAC","Florida Gulf Coast","ASun",200,69,24,54,9,27,10,13,9,20,29,11,8,2,19,17,67,7,3,7,0.42857,28,14,25,0.56,8,3,3,1,14,6,"10 - 13",3,"62-61",10,7,4.716667,"quad3","Western MichiganFlorida Gulf Coast11-26",2022
"2021-11-26","nc","H",true,"Florida Gulf Coast","ASun","Western Michigan","MAC",200,69,26,55,10,21,15,20,11,20,31,14,9,6,15,9,77,7,4,8,0.5,32,16,32,0.5,12,5,5,1,19,17,"58 - 46",12,"74-62",9,7,31.32,"quad4","Western MichiganFlorida Gulf Coast11-26",2022
"2021-11-26","nc","N",true,"Belmont","OVC","Iona","MAAC",200,71,24,58,7,22,17,22,2,27,29,16,9,3,5,11,72,5,4,7,0.57143,30,15,33,0.45455,11,10,11,0.90909,13,11,"34 - 21",13,"34-21",10,4,36.783333,"quad2","BelmontIona11-26",2022
"2021-11-26","nc","N",false,"Iona","MAAC","Belmont","OVC",200,71,25,70,6,26,9,11,17,33,50,14,2,6,13,16,65,11,7,20,0.35,34,17,36,0.47222,7,5,6,0.83333,23,2,"55 - 56",1,"36-34",9,4,1.883333,"quad2","BelmontIona11-26",2022
"2021-11-26","nc","A",true,"Morehead St.","OVC","Arkansas St.","SB",200,66,32,60,9,23,2,8,13,26,39,17,10,10,17,18,75,11,5,9,0.55556,44,22,33,0.66667,4,2,3,0.66667,11,19,"32 - 61",29,"32-61",13,1,38.75,"quad3","Morehead St.Arkansas St.11-26",2022
"2021-11-26","nc","H",false,"Arkansas St.","SB","Morehead St.","OVC",200,66,19,51,2,7,11,19,10,18,28,9,9,5,16,10,51,3,3,9,0.33333,26,13,32,0.40625,14,6,7,0.85714,12,16,"2 - 0",2,"32-48",6,1,0.433333,"quad3","Morehead St.Arkansas St.11-26",2022
"2021-11-26","nc","A",false,"Alcorn St.","SWAC","Southern Illinois","MVC",200,58,24,59,6,16,5,7,14,23,37,10,6,2,10,18,59,15,8,13,0.61538,28,14,27,0.51852,6,4,5,0.8,16,13,"13 - 30",17,"10-21",8,5,33.155,"quad3","Alcorn St.Southern Illinois11-26",2022
"2021-11-26","nc","H",true,"Southern Illinois","MVC","Alcorn St.","SWAC",200,58,23,43,6,20,10,25,4,22,26,11,4,6,8,11,62,5,3,5,0.6,34,17,22,0.77273,14,7,14,0.5,2,12,"6 - 2",4,"47-49",12,5,4.19,"quad4","Alcorn St.Southern Illinois11-26",2022
"2021-11-26","nc","A",false,"Little Rock","SB","Tulsa","Amer",200,69,22,52,5,23,14,18,5,21,26,11,8,2,16,16,63,2,2,4,0.5,24,12,18,0.66667,8,6,6,1,17,10,"21 - 27",6,"14-18",6,5,15.866667,"quad3","Little RockTulsa11-26",2022
"2021-11-26","nc","H",true,"Tulsa","Amer","Little Rock","SB",200,69,32,58,6,19,7,12,8,26,34,20,6,2,12,14,77,11,6,9,0.66667,48,24,33,0.72727,14,7,8,0.875,17,24,"71 - 54",17,"59-46",8,5,20.683333,"quad4","Little RockTulsa11-26",2022
"2021-11-26","nc","A",false,"UT Rio Grande Valley","WAC","Illinois","B10",200,72,29,61,6,20,21,27,9,17,26,9,7,2,8,23,85,12,6,9,0.66667,34,17,34,0.5,17,10,12,0.83333,13,18,"12 - 24",12,"10-20",11,20,19.883333,"quad1","UT Rio Grande ValleyIllinois11-26",2022
"2021-11-26","nc","H",true,"Illinois","B10","UT Rio Grande Valley","WAC",200,72,33,53,8,19,20,24,6,25,31,21,4,5,13,17,94,6,3,6,0.5,42,21,28,0.75,9,6,6,1,7,12,"94 - 85",9,"33-32",9,20,16.211667,"quad4","UT Rio Grande ValleyIllinois11-26",2022
"2021-11-26","nc","A",false,"Lehigh","Pat","Virginia","ACC",200,61,18,51,3,16,4,4,7,25,32,10,3,2,15,9,43,8,5,8,0.625,28,14,31,0.45161,4,2,2,1,18,9,"2 - 6",4,"61-43",7,2,5.483333,"quad1","LehighVirginia11-26",2022
