"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2012-01-09","conf","H",true,"Connecticut","BE","West Virginia","BE",200,58,2012,26,47,3,10,9,13,6,26,32,18,4,9,12,14,64,"320090041"
"2012-01-09","conf","A",true,"Cincinnati","BE","Georgetown","BE",200,59,2012,23,50,4,13,18,22,10,13,23,7,13,0,9,15,68,"320090046"
"2012-01-09","conf","H",false,"Georgetown","BE","Cincinnati","BE",200,59,2012,26,44,6,10,6,10,7,19,26,14,5,4,17,16,64,"320090046"
"2012-01-09","conf","A",false,"North Florida","ASun","Stetson","ASun",200,62,2012,27,57,6,19,4,12,14,21,35,18,2,3,13,16,64,"320090056"
"2012-01-09","conf","H",true,"Stetson","ASun","North Florida","ASun",200,62,2012,26,55,4,16,12,18,11,22,33,13,8,4,10,13,68,"320090056"
"2012-01-09","conf","A",false,"Oklahoma","B12","Oklahoma St.","B12",200,71,2012,24,74,4,17,13,20,22,28,50,7,9,1,10,23,65,"320090197"
"2012-01-09","conf","H",true,"Oklahoma St.","B12","Oklahoma","B12",200,71,2012,22,57,5,20,23,30,12,32,44,13,2,2,13,18,72,"320090197"
"2012-01-09","nc","A",false,"Hampton","MEAC","James Madison","CAA",200,71,2012,25,62,8,24,9,14,13,23,36,13,5,8,16,18,67,"320090256"
"2012-01-09","nc","H",true,"James Madison","CAA","Hampton","MEAC",200,71,2012,26,58,7,18,15,24,12,27,39,14,9,0,13,15,74,"320090256"
"2012-01-09","conf","A",false,"Jacksonville","ASun","Florida Gulf Coast","ASun",200,72,2012,25,59,5,19,11,18,10,20,30,16,9,1,16,20,66,"320090526"
"2012-01-09","conf","H",true,"Florida Gulf Coast","ASun","Jacksonville","ASun",200,72,2012,25,48,7,14,20,26,6,27,33,14,10,3,17,20,77,"320090526"
"2012-01-09","nc","A",false,"UT Rio Grande Valley","GWC","Air Force","MWC",200,54,2012,20,47,8,19,2,2,7,19,26,14,4,2,14,19,50,"320092005"
"2012-01-09","nc","H",true,"Air Force","MWC","UT Rio Grande Valley","GWC",200,54,2012,24,49,5,16,14,22,12,20,32,14,7,3,7,8,67,"320092005"
"2012-01-09","conf","A",true,"Mississippi Valley St.","SWAC","Alabama A&M","SWAC",200,70,2012,29,60,5,13,18,30,12,26,38,16,10,2,8,12,81,"320092010"
"2012-01-09","conf","H",false,"Alabama A&M","SWAC","Mississippi Valley St.","SWAC",200,70,2012,27,52,7,14,8,11,2,24,26,11,1,6,16,19,69,"320092010"
"2012-01-09","conf","A",false,"Arkansas Pine Bluff","SWAC","Alabama St.","SWAC",200,70,2012,23,51,1,8,9,19,13,20,33,16,16,7,22,15,56,"320092011"
"2012-01-09","conf","H",true,"Alabama St.","SWAC","Arkansas Pine Bluff","SWAC",200,70,2012,26,53,4,15,6,18,14,23,37,13,13,5,24,18,62,"320092011"
"2012-01-09","conf","A",true,"Grambling St.","SWAC","Alcorn St.","SWAC",200,65,2012,23,48,5,16,21,30,5,13,18,4,4,0,9,13,72,"320092016"
"2012-01-09","conf","H",false,"Alcorn St.","SWAC","Grambling St.","SWAC",200,65,2012,29,51,3,7,10,12,5,18,23,6,4,3,13,22,71,"320092016"
"2012-01-09","conf","A",true,"Florida Atlantic","SB","Arkansas St.","SB",200,61,2012,25,51,4,13,4,5,7,29,36,12,12,6,14,8,58,"320092032"
"2012-01-09","conf","H",false,"Arkansas St.","SB","Florida Atlantic","SB",200,61,2012,21,58,4,16,4,8,11,18,29,5,7,1,12,6,50,"320092032"
"2012-01-09","conf","A",false,"Kennesaw St.","ASun","East Tennessee St.","ASun",200,65,2012,24,48,10,21,11,16,6,19,25,12,7,3,16,20,69,"320092193"
"2012-01-09","conf","H",true,"East Tennessee St.","ASun","Kennesaw St.","ASun",200,65,2012,25,53,3,12,20,28,12,21,33,13,9,3,12,13,73,"320092193"
"2012-01-09","conf","A",false,"Bethune Cookman","MEAC","North Carolina Central","MEAC",200,67,2012,25,53,5,22,9,14,8,18,26,9,11,2,16,24,64,"320092428"
"2012-01-09","conf","H",true,"North Carolina Central","MEAC","Bethune Cookman","MEAC",200,67,2012,21,47,6,18,21,29,13,22,35,13,9,2,20,19,69,"320092428"
"2012-01-09","conf","A",false,"Florida A&M","MEAC","North Carolina A&T","MEAC",225,84,2012,33,63,9,25,7,19,7,34,41,20,8,4,19,23,82,"320092448"
"2012-01-09","conf","H",true,"North Carolina A&T","MEAC","Florida A&M","MEAC",225,84,2012,29,68,11,34,16,24,9,31,40,17,5,1,15,19,85,"320092448"
"2012-01-09","conf","A",false,"Howard","MEAC","Norfolk St.","MEAC",200,74,2012,15,55,1,17,17,30,12,30,42,7,3,5,18,18,48,"320092450"
"2012-01-09","conf","H",true,"Norfolk St.","MEAC","Howard","MEAC",200,74,2012,25,63,4,20,14,23,13,31,44,8,8,6,12,24,68,"320092450"
"2012-01-09","conf","A",false,"Morgan St.","MEAC","Savannah St.","MEAC",200,58,2012,21,34,5,11,8,14,4,21,25,10,7,5,23,14,55,"320092542"
"2012-01-09","conf","H",true,"Savannah St.","MEAC","Morgan St.","MEAC",200,58,2012,23,53,6,20,5,14,15,11,26,13,9,3,13,13,57,"320092542"
"2012-01-09","conf","A",true,"Coppin St.","MEAC","South Carolina St.","MEAC",200,65,2012,34,61,13,25,1,7,5,28,33,25,4,5,7,11,82,"320092569"
"2012-01-09","conf","H",false,"South Carolina St.","MEAC","Coppin St.","MEAC",200,65,2012,26,72,5,31,4,6,20,25,45,11,5,3,10,11,61,"320092569"
"2012-01-09","conf","A",false,"Jackson St.","SWAC","Southern","SWAC",200,62,2012,14,54,1,11,8,14,13,13,26,4,7,5,15,18,37,"320092582"
"2012-01-09","conf","H",true,"Southern","SWAC","Jackson St.","SWAC",200,62,2012,26,47,5,8,11,17,10,28,38,12,9,4,17,12,68,"320092582"
"2012-01-09","conf","A",false,"San Francisco","WCC","Saint Mary's","WCC",200,65,2012,31,65,3,10,7,9,12,12,24,20,9,0,10,15,72,"320092608"
"2012-01-09","conf","H",true,"Saint Mary's","WCC","San Francisco","WCC",200,65,2012,33,49,11,19,10,13,8,23,31,25,8,6,17,12,87,"320092608"
"2012-01-09","nc","A",false,"Idaho St.","BSky","Wyoming","MWC",200,60,2012,18,46,3,13,10,14,8,9,17,4,8,2,16,20,49,"320092751"
"2012-01-09","nc","H",true,"Wyoming","MWC","Idaho St.","BSky",200,60,2012,26,46,6,11,15,20,12,21,33,13,9,4,17,15,73,"320092751"
"2012-01-09","conf","A",true,"Mercer","ASun","USC Upstate","ASun",200,67,2012,23,47,7,15,20,25,7,25,32,11,7,3,15,21,73,"320092908"
"2012-01-09","conf","H",false,"USC Upstate","ASun","Mercer","ASun",200,67,2012,25,59,3,15,13,25,15,20,35,12,8,7,12,21,66,"320092908"
"2012-01-08","conf","A",true,"Arizona","P12","USC","P12",200,64,2012,21,48,2,15,13,18,8,30,38,12,6,3,17,19,57,"320080030"
"2012-01-08","conf","H",false,"USC","P12","Arizona","P12",200,64,2012,17,58,1,15,11,14,11,21,32,6,7,1,9,14,46,"320080030"
"2012-01-08","conf","A",true,"Vermont","AE","Hartford","AE",200,60,2012,18,46,6,13,30,36,12,31,43,15,4,1,10,18,72,"320080042"
"2012-01-08","conf","H",false,"Hartford","AE","Vermont","AE",200,60,2012,21,55,9,29,8,14,7,18,25,13,3,4,6,26,59,"320080042"
"2012-01-08","conf","A",false,"Binghamton","AE","Boston University","AE",200,56,2012,19,52,6,16,5,7,7,21,28,10,3,0,8,11,49,"320080104"
"2012-01-08","conf","H",true,"Boston University","AE","Binghamton","AE",200,56,2012,25,54,9,25,9,15,9,27,36,17,3,4,5,7,68,"320080104"
"2012-01-08","conf","A",false,"Wisconsin","B10","Michigan","B10",200,54,2012,16,51,7,20,2,5,11,18,29,6,6,2,12,16,41,"320080130"
"2012-01-08","conf","H",true,"Michigan","B10","Wisconsin","B10",200,54,2012,19,48,4,15,17,20,12,26,38,6,7,0,9,9,59,"320080130"
"2012-01-08","conf","A",true,"Purdue","B10","Minnesota","B10",200,67,2012,30,55,10,15,9,19,8,23,31,12,9,6,11,17,79,"320080135"
"2012-01-08","conf","H",false,"Minnesota","B10","Purdue","B10",200,67,2012,24,58,5,10,13,19,13,24,37,16,8,7,13,20,66,"320080135"
"2012-01-08","conf","A",false,"Maryland","ACC","North Carolina St.","ACC",200,72,2012,26,60,9,21,13,21,13,21,34,12,5,4,15,18,74,"320080152"
"2012-01-08","conf","H",true,"North Carolina St.","ACC","Maryland","ACC",200,72,2012,28,59,2,9,21,24,11,25,36,15,4,4,13,18,79,"320080152"
"2012-01-08","conf","A",true,"Indiana","B10","Penn St.","B10",200,71,2012,24,47,16,24,24,32,7,26,33,17,5,3,16,23,88,"320080213"
"2012-01-08","conf","H",false,"Penn St.","B10","Indiana","B10",200,71,2012,27,59,7,23,21,25,9,19,28,13,8,3,9,26,82,"320080213"
"2012-01-08","conf","A",false,"DePaul","BE","Villanova","BE",200,82,2012,26,68,8,27,11,17,9,14,23,17,11,1,14,29,71,"320080222"
"2012-01-08","conf","H",true,"Villanova","BE","DePaul","BE",200,82,2012,28,50,4,10,27,34,11,34,45,14,6,1,28,18,87,"320080222"
"2012-01-08","conf","A",false,"Butler","Horz","Detroit","Horz",200,62,2012,25,58,9,21,6,11,13,13,26,11,6,0,14,19,65,"320082174"
"2012-01-08","conf","H",true,"Detroit","Horz","Butler","Horz",200,62,2012,25,47,9,16,17,21,8,22,30,15,8,8,12,16,76,"320082174"
"2012-01-08","conf","A",false,"VCU","CAA","Drexel","CAA",200,60,2012,21,58,7,24,9,20,14,22,36,12,3,5,9,24,58,"320082182"
"2012-01-08","conf","H",true,"Drexel","CAA","VCU","CAA",200,60,2012,16,39,5,11,27,35,9,27,36,7,5,6,11,22,64,"320082182"
"2012-01-08","nc","A",true,"Columbia","Ivy","Elon","SC",200,64,2012,24,49,5,12,12,15,2,29,31,14,6,3,9,8,65,"320082210"
"2012-01-08","nc","H",false,"Elon","SC","Columbia","Ivy",200,64,2012,26,73,5,18,3,5,18,26,44,9,4,2,9,16,60,"320082210"
"2012-01-08","conf","A",false,"Massachusetts","A10","La Salle","A10",200,84,2012,26,62,5,15,18,25,7,24,31,9,9,3,19,25,75,"320082325"
"2012-01-08","conf","H",true,"La Salle","A10","Massachusetts","A10",200,84,2012,26,55,12,27,18,27,9,32,41,21,7,5,24,20,82,"320082325"
"2012-01-08","conf","A",false,"Fairfield","MAAC","Manhattan","MAAC",200,64,2012,16,50,3,20,16,20,9,24,33,9,8,4,13,20,51,"320082363"
"2012-01-08","conf","H",true,"Manhattan","MAAC","Fairfield","MAAC",200,64,2012,17,43,5,15,14,23,7,27,34,12,3,6,18,17,53,"320082363"
"2012-01-08","conf","A",true,"Iona","MAAC","Marist","MAAC",200,79,2012,36,59,6,11,22,32,7,26,33,18,10,5,13,21,100,"320082368"
"2012-01-08","conf","H",false,"Marist","MAAC","Iona","MAAC",200,79,2012,25,65,6,23,20,25,17,21,38,11,4,5,19,23,76,"320082368"
"2012-01-08","conf","A",true,"California","P12","Oregon","P12",200,66,2012,32,65,6,14,7,9,14,26,40,14,6,5,10,17,77,"320082483"
"2012-01-08","conf","H",false,"Oregon","P12","California","P12",200,66,2012,23,60,5,18,9,15,14,19,33,8,1,3,14,17,60,"320082483"
"2012-01-08","conf","A",true,"UTSA","Slnd","Sam Houston St.","Slnd",200,62,2012,23,41,8,17,8,16,4,30,34,19,3,4,20,18,62,"320082534"
"2012-01-08","conf","H",false,"Sam Houston St.","Slnd","UTSA","Slnd",200,62,2012,22,51,7,23,9,17,6,19,25,21,8,2,8,19,60,"320082534"
"2012-01-08","conf","A",false,"Niagara","MAAC","Siena","MAAC",200,65,2012,20,57,3,21,17,25,13,19,32,9,8,2,9,21,60,"320082561"
"2012-01-08","conf","H",true,"Siena","MAAC","Niagara","MAAC",200,65,2012,25,53,6,26,16,21,11,25,36,18,4,4,15,18,72,"320082561"
"2012-01-08","conf","A",true,"Rider","MAAC","Saint Peter's","MAAC",200,66,2012,25,51,9,16,13,21,8,28,36,11,8,4,12,10,72,"320082612"
"2012-01-08","conf","H",false,"Saint Peter's","MAAC","Rider","MAAC",200,66,2012,22,61,7,19,7,9,12,23,35,13,5,4,14,16,58,"320082612"
"2012-01-08","conf","A",false,"Albany","AE","Stony Brook","AE",200,60,2012,25,63,8,24,10,13,15,13,28,9,6,2,7,13,68,"320082619"
"2012-01-08","conf","H",true,"Stony Brook","AE","Albany","AE",200,60,2012,31,55,10,16,9,12,12,26,38,18,2,3,11,13,81,"320082619"
"2012-01-08","conf","A",false,"Valparaiso","Horz","Wright St.","Horz",200,65,2012,19,47,3,16,14,22,7,24,31,10,2,2,16,20,55,"320082750"
"2012-01-08","conf","H",true,"Wright St.","Horz","Valparaiso","Horz",200,65,2012,26,53,4,15,17,22,7,28,35,13,7,2,9,18,73,"320082750"
"2012-01-07","conf","A",true,"Memphis","CUSA","UAB","CUSA",200,61,2012,24,44,4,10,10,17,9,20,29,12,7,11,18,22,62,"320070005"
"2012-01-07","conf","H",false,"UAB","CUSA","Memphis","CUSA",200,61,2012,18,46,6,12,17,26,10,15,25,11,7,5,14,16,59,"320070005"
"2012-01-07","conf","A",true,"Denver","SB","South Alabama","SB",200,58,2012,23,48,11,26,10,12,6,13,19,17,11,3,12,20,67,"320070006"
"2012-01-07","conf","H",false,"South Alabama","SB","Denver","SB",200,58,2012,16,33,2,8,16,23,9,20,29,6,4,6,22,13,50,"320070006"
"2012-01-07","conf","A",false,"Mississippi St.","SEC","Arkansas","SEC",200,77,2012,27,52,9,20,25,31,8,24,32,9,6,2,18,19,88,"320070008"
"2012-01-07","conf","H",true,"Arkansas","SEC","Mississippi St.","SEC",200,77,2012,35,62,6,15,22,28,7,21,28,22,9,5,9,23,98,"320070008"
"2012-01-07","conf","A",false,"Cal St. Fullerton","BW","Cal Poly","BW",200,65,2012,21,43,8,17,17,30,6,25,31,12,5,6,15,21,67,"320070013"
"2012-01-07","conf","H",true,"Cal Poly","BW","Cal St. Fullerton","BW",200,65,2012,24,59,5,14,20,30,15,20,35,8,5,3,7,20,73,"320070013"
"2012-01-07","conf","A",true,"Northern Colorado","BSky","Sacramento St.","BSky",200,63,2012,22,47,6,11,11,16,5,29,34,11,8,2,13,19,61,"320070016"
"2012-01-07","conf","H",false,"Sacramento St.","BSky","Northern Colorado","BSky",200,63,2012,19,49,7,22,8,13,3,23,26,15,5,3,13,16,53,"320070016"
"2012-01-07","conf","A",false,"Arizona St.","P12","UCLA","P12",200,59,2012,20,41,9,18,9,17,6,17,23,11,4,3,15,16,58,"320070026"
"2012-01-07","conf","H",true,"UCLA","P12","Arizona St.","P12",200,59,2012,31,57,4,13,9,17,13,18,31,18,8,3,8,17,75,"320070026"
"2012-01-07","nc","A",false,"Nebraska Omaha","ind","Colorado St.","MWC",200,69,2012,24,63,7,19,8,12,17,17,34,7,4,1,18,21,63,"320070036"
"2012-01-07","nc","H",true,"Colorado St.","MWC","Nebraska Omaha","ind",200,69,2012,31,51,7,15,18,22,6,24,30,22,7,4,14,18,87,"320070036"
"2012-01-07","conf","A",false,"Washington St.","P12","Colorado","P12",200,63,2012,19,52,8,21,14,19,10,21,31,9,7,1,13,18,60,"320070038"
"2012-01-07","conf","H",true,"Colorado","P12","Washington St.","P12",200,63,2012,23,49,9,23,16,23,10,25,35,14,5,4,14,20,71,"320070038"
"2012-01-07","conf","A",false,"Colgate","Pat","American","Pat",200,62,2012,18,51,3,14,15,23,9,20,29,11,2,2,10,18,54,"320070044"
"2012-01-07","conf","H",true,"American","Pat","Colgate","Pat",200,62,2012,31,58,9,20,11,14,8,28,36,17,2,2,6,21,82,"320070044"
"2012-01-07","conf","A",false,"Tennessee St.","OVC","Jacksonville St.","OVC",200,68,2012,17,57,4,20,27,33,19,23,42,9,2,2,15,23,65,"320070055"
"2012-01-07","conf","H",true,"Jacksonville St.","OVC","Tennessee St.","OVC",200,68,2012,24,48,4,11,20,29,6,23,29,10,6,4,13,22,72,"320070055"
"2012-01-07","conf","A",false,"Jacksonville","ASun","Stetson","ASun",200,70,2012,21,58,4,14,15,22,14,17,31,13,10,1,16,24,61,"320070056"
"2012-01-07","conf","H",true,"Stetson","ASun","Jacksonville","ASun",200,70,2012,24,44,4,16,21,30,8,25,33,14,7,1,21,22,73,"320070056"
"2012-01-07","conf","A",true,"Duke","ACC","Georgia Tech","ACC",200,65,2012,23,50,6,22,29,36,9,17,26,13,8,3,9,22,81,"320070059"
"2012-01-07","conf","H",false,"Georgia Tech","ACC","Duke","ACC",200,65,2012,28,57,6,13,12,19,15,23,38,12,6,2,13,24,74,"320070059"
"2012-01-07","conf","A",true,"Alabama","SEC","Georgia","SEC",200,62,2012,27,49,6,17,14,15,11,24,35,16,7,1,17,16,74,"320070061"
"2012-01-07","conf","H",false,"Georgia","SEC","Alabama","SEC",200,62,2012,21,52,4,17,13,16,8,12,20,7,9,2,12,14,59,"320070061"
"2012-01-07","conf","A",false,"San Jose St.","WAC","Hawaii","WAC",200,70,2012,24,68,4,19,17,25,20,19,39,13,4,2,9,19,69,"320070062"
"2012-01-07","conf","H",true,"Hawaii","WAC","San Jose St.","WAC",200,70,2012,30,63,6,16,16,22,16,28,44,20,2,3,14,16,82,"320070062"
"2012-01-07","conf","A",false,"Fresno St.","WAC","Idaho","WAC",200,59,2012,22,47,5,14,10,14,8,15,23,4,6,3,13,22,59,"320070070"
"2012-01-07","conf","H",true,"Idaho","WAC","Fresno St.","WAC",200,59,2012,18,44,5,17,22,25,11,18,29,10,1,5,16,18,63,"320070070"
"2012-01-07","conf","A",true,"Creighton","MVC","Bradley","MVC",200,70,2012,33,54,10,20,16,19,8,26,34,28,4,2,15,19,92,"320070071"
"2012-01-07","conf","H",false,"Bradley","MVC","Creighton","MVC",200,70,2012,30,61,13,24,10,16,9,14,23,16,8,5,11,16,83,"320070071"
"2012-01-07","conf","A",true,"Wichita St.","MVC","Southern Illinois","MVC",200,70,2012,29,58,8,19,17,25,12,24,36,13,5,0,13,16,83,"320070079"
"2012-01-07","conf","H",false,"Southern Illinois","MVC","Wichita St.","MVC",200,70,2012,26,53,6,19,15,23,7,23,30,14,7,4,13,19,73,"320070079"
"2012-01-07","conf","A",false,"South Carolina","SEC","Kentucky","SEC",200,66,2012,25,64,6,22,8,10,16,16,32,10,8,3,12,18,64,"320070096"
"2012-01-07","conf","H",true,"Kentucky","SEC","South Carolina","SEC",200,66,2012,29,49,5,11,16,22,7,23,30,13,4,8,15,11,79,"320070096"
"2012-01-07","conf","A",true,"Notre Dame","BE","Louisville","BE",250,71,2012,20,63,5,26,22,29,16,24,40,10,7,3,11,20,67,"320070097"
"2012-01-07","conf","H",false,"Louisville","BE","Notre Dame","BE",250,71,2012,22,52,4,13,17,27,11,31,42,9,8,5,18,25,65,"320070097"
"2012-01-07","conf","A",true,"Troy","SB","Western Kentucky","SB",200,66,2012,27,61,6,20,7,8,13,21,34,14,6,1,15,16,67,"320070098"
"2012-01-07","conf","H",false,"Western Kentucky","SB","Troy","SB",200,66,2012,23,54,7,25,12,17,11,22,33,15,8,3,15,10,65,"320070098"
"2012-01-07","conf","A",false,"Mississippi","SEC","LSU","SEC",200,66,2012,19,55,2,8,15,26,19,21,40,5,7,6,17,24,55,"320070099"
"2012-01-07","conf","H",true,"LSU","SEC","Mississippi","SEC",200,66,2012,29,68,7,16,16,22,20,25,45,16,10,3,9,19,81,"320070099"
"2012-01-07","conf","A",false,"Lehigh","Pat","Holy Cross","Pat",200,70,2012,30,77,6,25,12,14,21,16,37,11,4,3,8,15,78,"320070107"
"2012-01-07","conf","H",true,"Holy Cross","Pat","Lehigh","Pat",200,70,2012,30,58,7,19,17,20,12,28,40,22,5,8,15,12,84,"320070107"
"2012-01-07","conf","A",false,"Dartmouth","Ivy","Harvard","Ivy",200,54,2012,18,48,3,14,8,10,8,19,27,5,1,0,10,14,47,"320070108"
"2012-01-07","conf","H",true,"Harvard","Ivy","Dartmouth","Ivy",200,54,2012,21,43,8,20,13,17,5,23,28,14,9,3,9,15,63,"320070108"
"2012-01-07","conf","A",false,"George Washington","A10","Saint Louis","A10",200,62,2012,20,47,4,12,12,18,9,15,24,11,5,4,15,15,56,"320070139"
"2012-01-07","conf","H",true,"Saint Louis","A10","George Washington","A10",200,62,2012,30,60,7,15,11,16,16,22,38,13,8,4,11,17,78,"320070139"
"2012-01-07","conf","A",true,"South Dakota","Sum","UMKC","Sum",200,66,2012,26,56,8,17,16,20,9,24,33,13,13,6,11,11,76,"320070140"
"2012-01-07","conf","H",false,"UMKC","Sum","South Dakota","Sum",200,66,2012,22,57,6,21,7,8,10,23,33,14,7,2,15,17,57,"320070140"
"2012-01-07","conf","A",true,"UCF","CUSA","East Carolina","CUSA",200,68,2012,35,67,6,19,5,11,16,30,46,15,8,6,13,16,81,"320070151"
"2012-01-07","conf","H",false,"East Carolina","CUSA","UCF","CUSA",200,68,2012,22,60,7,23,12,15,9,20,29,14,6,7,10,14,63,"320070151"
"2012-01-07","conf","A",false,"Boston College","ACC","North Carolina","ACC",200,74,2012,24,57,9,27,3,9,7,24,31,12,4,2,20,16,60,"320070153"
"2012-01-07","conf","H",true,"North Carolina","ACC","Boston College","ACC",200,74,2012,31,66,5,14,16,21,12,30,42,18,9,6,11,13,83,"320070153"
"2012-01-07","conf","A",false,"Virginia Tech","ACC","Wake Forest","ACC",200,61,2012,23,58,6,22,3,6,9,22,31,10,7,4,10,14,55,"320070154"
"2012-01-07","conf","H",true,"Wake Forest","ACC","Virginia Tech","ACC",200,61,2012,20,52,8,18,10,13,13,29,42,13,3,6,16,12,58,"320070154"
"2012-01-07","conf","A",true,"Mount St. Mary's","NEC","Fairleigh Dickinson","NEC",200,62,2012,26,53,9,17,5,7,7,29,36,11,7,6,14,15,66,"320070161"
"2012-01-07","conf","H",false,"Fairleigh Dickinson","NEC","Mount St. Mary's","NEC",200,62,2012,17,58,2,15,9,18,16,20,36,10,6,4,11,10,45,"320070161"
"2012-01-07","conf","A",false,"Connecticut","BE","Rutgers","BE",200,66,2012,20,53,4,19,16,22,17,21,38,13,4,5,20,21,60,"320070164"
"2012-01-07","conf","H",true,"Rutgers","BE","Connecticut","BE",200,66,2012,19,48,7,18,22,27,8,20,28,11,9,1,14,20,67,"320070164"
"2012-01-07","nc","A",false,"North Dakota","GWC","New Mexico","MWC",200,68,2012,20,58,7,20,10,18,16,22,38,12,3,3,19,22,57,"320070167"
"2012-01-07","nc","H",true,"New Mexico","MWC","North Dakota","GWC",200,68,2012,28,57,11,23,18,24,10,27,37,20,10,11,10,14,85,"320070167"
"2012-01-07","conf","A",false,"Marquette","BE","Syracuse","BE",200,73,2012,23,57,6,26,14,23,9,27,36,14,11,1,16,21,66,"320070183"
"2012-01-07","conf","H",true,"Syracuse","BE","Marquette","BE",200,73,2012,24,61,8,20,17,23,14,29,43,19,9,4,15,18,73,"320070183"
"2012-01-07","conf","A",false,"Ohio","MAC","Bowling Green","MAC",200,68,2012,21,55,4,20,11,16,11,17,28,10,15,0,18,20,57,"320070189"
"2012-01-07","conf","H",true,"Bowling Green","MAC","Ohio","MAC",200,68,2012,24,46,4,8,15,22,10,26,36,11,10,5,21,14,67,"320070189"
"2012-01-07","conf","A",true,"Akron","MAC","Miami OH","MAC",200,59,2012,22,50,7,12,14,21,7,19,26,9,5,3,7,13,65,"320070193"
"2012-01-07","conf","H",false,"Miami OH","MAC","Akron","MAC",200,59,2012,23,46,5,14,9,10,5,25,30,6,3,2,14,17,60,"320070193"
"2012-01-07","conf","A",false,"South Dakota St.","Sum","Oral Roberts","Sum",200,63,2012,30,54,9,18,6,9,5,16,21,15,2,0,10,17,75,"320070198"
"2012-01-07","conf","H",true,"Oral Roberts","Sum","South Dakota St.","Sum",200,63,2012,37,61,10,21,13,14,10,21,31,20,7,1,6,14,97,"320070198"
"2012-01-07","conf","A",true,"Kansas","B12","Oklahoma","B12",200,64,2012,29,58,4,19,10,14,13,21,34,17,14,4,13,23,72,"320070201"
"2012-01-07","conf","H",false,"Oklahoma","B12","Kansas","B12",200,64,2012,19,50,3,9,20,28,15,19,34,10,7,3,17,13,61,"320070201"
"2012-01-07","conf","A",true,"SMU","CUSA","Tulsa","CUSA",200,57,2012,23,53,5,15,6,10,7,16,23,11,11,0,7,11,57,"320070202"
"2012-01-07","conf","H",false,"Tulsa","CUSA","SMU","CUSA",200,57,2012,20,45,5,19,10,12,10,25,35,9,2,4,17,11,55,"320070202"
"2012-01-07","conf","A",true,"Stanford","P12","Oregon St.","P12",300,97,2012,37,92,13,28,16,28,23,31,54,20,9,4,16,30,103,"320070204"
"2012-01-07","conf","H",false,"Oregon St.","P12","Stanford","P12",300,97,2012,34,79,6,20,27,37,17,37,54,21,12,11,18,24,101,"320070204"
"2012-01-07","conf","A",true,"Dayton","A10","Temple","A10",200,75,2012,29,62,10,21,19,21,13,26,39,16,5,2,16,10,87,"320070218"
"2012-01-07","conf","H",false,"Temple","A10","Dayton","A10",200,75,2012,29,62,11,25,8,12,7,20,27,15,7,5,15,20,77,"320070218"
"2012-01-07","conf","A",true,"Richmond","A10","Rhode Island","A10",200,57,2012,28,53,11,21,3,5,5,20,25,19,7,2,6,13,70,"320070227"
"2012-01-07","conf","H",false,"Rhode Island","A10","Richmond","A10",200,57,2012,19,47,4,15,11,15,8,22,30,9,2,3,12,13,53,"320070227"
"2012-01-07","conf","A",false,"Florida St.","ACC","Clemson","ACC",200,67,2012,22,62,5,19,10,13,16,18,34,10,9,1,16,24,59,"320070228"
"2012-01-07","conf","H",true,"Clemson","ACC","Florida St.","ACC",200,67,2012,24,49,3,14,28,33,9,26,35,14,8,5,12,17,79,"320070228"
"2012-01-07","conf","A",true,"College of Charleston","SC","Furman","SC",200,64,2012,24,47,3,15,15,25,7,23,30,9,12,2,14,18,66,"320070231"
"2012-01-07","conf","H",false,"Furman","SC","College of Charleston","SC",200,64,2012,16,54,4,22,7,12,19,25,44,10,5,0,23,22,43,"320070231"
"2012-01-07","conf","A",false,"Appalachian St.","SC","Chattanooga","SC",200,65,2012,25,62,9,26,4,9,9,28,37,11,5,3,9,22,63,"320070236"
"2012-01-07","conf","H",true,"Chattanooga","SC","Appalachian St.","SC",200,65,2012,23,53,3,15,16,25,8,31,39,13,2,1,8,13,65,"320070236"
"2012-01-07","conf","A",false,"Auburn","SEC","Vanderbilt","SEC",200,58,2012,15,55,3,13,2,10,13,21,34,6,4,5,13,16,35,"320070238"
"2012-01-07","conf","H",true,"Vanderbilt","SEC","Auburn","SEC",200,58,2012,22,49,13,29,8,16,10,32,42,12,8,6,11,14,65,"320070238"
"2012-01-07","conf","A",true,"Marshall","CUSA","Rice","CUSA",200,68,2012,26,63,6,15,5,8,16,29,45,13,7,3,17,17,63,"320070242"
"2012-01-07","conf","H",false,"Rice","CUSA","Marshall","CUSA",200,68,2012,23,51,4,17,11,20,5,22,27,14,9,8,14,12,61,"320070242"
"2012-01-07","conf","A",true,"Iowa St.","B12","Texas A&M","B12",200,65,2012,28,60,8,23,10,16,9,33,42,16,5,4,8,10,74,"320070245"
"2012-01-07","conf","H",false,"Texas A&M","B12","Iowa St.","B12",200,65,2012,21,67,4,22,4,5,14,26,40,7,3,4,9,14,50,"320070245"
"2012-01-07","conf","A",false,"Nicholls St.","Slnd","UT Arlington","Slnd",200,72,2012,20,59,5,21,10,18,12,22,34,13,2,2,17,22,55,"320070250"
"2012-01-07","conf","H",true,"UT Arlington","Slnd","Nicholls St.","Slnd",200,72,2012,30,60,7,23,18,26,13,32,45,19,9,5,14,18,85,"320070250"
